DB,SMILES,BA_type,alk_mods,ring_mods,delta_mz
HMDB,CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C)C(=O)O'],['[*]O'],71.0376635400001
HMDB,CC(CCC(=O)NC(Cc1ccccc1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccccc1)C(=O)O'],['[*]O'],147.068963668
HMDB,CC(CCC(=O)NC(CS)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CS)C(=O)O'],['[*]O'],103.00973454
HMDB,CCC(C)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)CC'],['[*]O'],113.084613732
HMDB,CC(CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O'],['[*]O'],186.0798627
HMDB,CC(CCC(=O)NC(CCCN=C(N)N)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CCCN=C(N)N)C(=O)O'],['[*]O'],156.101660764
HMDB,CC(C)CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(CC(C)C)C(=O)O'],['[*]O'],113.084613732
HMDB,CC(CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O'],['[*]O'],163.063878288
HMDB,CC(CCC(=O)NC(CC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CC(N)=O)C(=O)O'],['[*]O'],114.043477192
HMDB,CC(CCC(=O)NC(CCCCN)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CCCCN)C(=O)O'],['[*]O'],128.095512764
HMDB,CC(C)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)C'],['[*]O'],99.0689636680001
HMDB,CC(CCC(=O)NC(CC(=O)O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CC(=O)O)C(=O)O'],['[*]O'],115.02749278
HMDB,CSCCC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(CCSC)C(=O)O'],['[*]O'],131.041034668
HMDB,CC(CCC(=O)NC(CCCNC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CCCNC(N)=O)C(=O)O'],['[*]O'],157.085676352
HMDB,CC(CCC(=O)NC(CCC(=O)O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(=O)O)C(=O)O'],['[*]O'],129.043142844
HMDB,CC(CCC(=O)N1CCCC1C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)N1CCCC1C(=O)O'],['[*]O'],97.053313604
HMDB,CC(CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O'],['[*]O'],179.058792908
HMDB,CC(CCC(=O)NC(CCC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(N)=O)C(=O)O'],['[*]O'],128.059127256
HMDB,CC(CCC(=O)NC(C=O)C(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(C=O)C(O)O'],['[*]O'],87.03257816
HMDB,CC(CCC(=O)NC(Cc1c[nH]cn1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]cn1)C(=O)O'],['[*]O'],137.059461604
HMDB,CC(NC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C)C(=O)O'],['[*]O'],71.0376635400001
HMDB,CC(CCC(=O)NC(Cc1ccccc1)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccccc1)C(=O)O'],['[*]O'],147.068963668
HMDB,CC(CCC(=O)NC(CS)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CS)C(=O)O'],['[*]O'],103.00973454
HMDB,CCC(C)C(NC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)CC'],['[*]O'],113.084613732
HMDB,CC(CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O'],['[*]O'],186.0798627
HMDB,CC(CCC(=O)NC(CCCN=C(N)N)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCN=C(N)N)C(=O)O'],['[*]O'],156.101660764
HMDB,CC(CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O'],['[*]O'],163.063878288
HMDB,CC(CCC(=O)NC(CC(N)=O)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CC(N)=O)C(=O)O'],['[*]O'],114.043477192
HMDB,CC(CCC(=O)NC(CCCCN)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCCN)C(=O)O'],['[*]O'],128.095512764
HMDB,CC(C)C(NC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)C'],['[*]O'],99.0689636680001
HMDB,CC(CCC(=O)NC(CC(=O)O)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CC(=O)O)C(=O)O'],['[*]O'],115.02749278
HMDB,CC(CCC(=O)NC(CCCNC(N)=O)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCNC(N)=O)C(=O)O'],['[*]O'],157.085676352
HMDB,CC(CCC(=O)NC(CCC(=O)O)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(=O)O)C(=O)O'],['[*]O'],129.043142844
HMDB,CC(CCC(=O)N1CCCC1C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)N1CCCC1C(=O)O'],['[*]O'],97.053313604
HMDB,CC(CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O'],['[*]O'],179.058792908
HMDB,CC(CCC(=O)NC(CCC(N)=O)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(N)=O)C(=O)O'],['[*]O'],128.059127256
HMDB,CC(CCC(=O)NC(C=O)C(O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(C=O)C(O)O'],['[*]O'],87.03257816
HMDB,CC(CCC(=O)NC(Cc1c[nH]cn1)C(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]cn1)C(=O)O'],['[*]O'],137.059461604
HMDB,CC(=O)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(O)O,is_c24,['[*]C(C)CCC(=O)NC(C(C)=O)C(O)O'],['[*]O'],101.048232844
HMDB,CC(=O)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(O)O,is_c24,['[*]C(C)CCC(=O)NC(C(C)=O)C(O)O'],['[*]O'],101.048228224
HMDB,CC(=O)C(NC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C)C(O)O,is_c24,['[*]C(C)CCC(=O)NC(C(C)=O)C(O)O'],['[*]O'],101.048228224
HMDB,CC(CCC(=O)O)C1CCC2C3C(CC(O)C12C)C1(C)CCC(O)CC1CC3(C)O,is_c24,['[*]C(C)CCC(=O)O'],"['[*]C', '[*]O']",14.016204444
HMDB,CC(CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c23,['[*]C(C)CC(=O)O'],['[*]O'],0.000549696000007316
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],-2.01510030399999
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],[],
HMDB,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,is_c24,['[*]C(C)CCC(=O)O'],"['[*]CC', '[*]O']",28.031849888
HMDB,CCCCCCCCCCCCCCCCCCCC(=O)NC1CCC2(C)C(C1)CC(O)C1C2CC(O)C2(C)C(C(C)CCC(=O)O)CCC12,is_c24,['[*]C(C)CCC(=O)O'],"['[*]NC(=O)CCCCCCCCCCCCCCCCCCC', '[*]O']",309.303714628
HMDB,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,is_c23,['[*]C1=CC(=O)OC1'],"['[*]O', '[*]OC1CC(O)C(OC2CC(O)C(OC3CC(OC(C)=O)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)C(C)O1']",606.216534832
HMDB,CC(CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-]'],['[*]O'],206.109453196
HMDB,CC(CCC(=O)NCCC[N+](C)(C)CC(O)CS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCC[N+](C)(C)CC(O)CS(=O)(=O)[O-]'],['[*]O'],222.104367816
HMDB,CC(CCC(=O)NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O'],['[*]O'],220.085346624
HMDB,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CC(OC(=O)CCC(C)C5CCC6C7C(O)CC8CC(O)CCC8(C)C7CC(O)C56C)C4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)OC1CC(O)CC2=CCC3C4CCC(C(C)CCCC(C)C)C4(C)CCC3C21C'],['[*]O'],384.339770408
HMDB,CC(CCC(=O)NC(CCCCNC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCCNC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)C(=O)O'],['[*]O'],517.131310836
HMDB,C=C(CCC(C(=O)O)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(C)C,is_c22,['[*]C(CCC(=C)C(C)C)C(=O)O'],"['[*]C', '[*]O']",120.094445396
HMDB,C=C(CCC(C(=O)O)C1C(O)CC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(C)C,is_c22,['[*]C(CCC(=C)C(C)C)C(=O)O'],"['[*]C', '[*]O']",120.094450016
HMDB,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,is_c23,['[*]C1COC(=O)C1'],"['[*]O', '[*]OC1CC(O)C(OC2CC(O)C(OC3CC(O)C(O)C(C)O3)C(C)O2)C(C)O1']",404.168792172
HMDB,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6COC(=O)C6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,is_c23,['[*]C1COC(=O)C1'],"['[*]O', '[*]OC1OC(C)C(O)C(O)C1O']",160.037736912
HMDB,C=C(CCC(C(=O)O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3)C(C)C,is_c22,['[*]C(CCC(=C)C(C)C)C(=O)O'],"['[*]C', '[*]O']",122.11009546
HMDB,CC(CCCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c25,['[*]C(C)CCCC(=O)O'],['[*]O'],0.000554444000044896
HMDB,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,is_c23,['[*]C1=CC(=O)OC1'],"['[*]O', '[*]OC1CC(O)C(OC2CC(O)C(OC3CC(OC(C)=O)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)C(C)O1']",606.216530212
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CC(=O)C4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01509106399999
HMDB,CC(CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c23,['[*]C(C)CC(=O)O'],['[*]O'],0.000554316000034305
HMDB,C=C(CCC(C(=O)O)C1C(O)CC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3)C(C)C,is_c22,['[*]C(CCC(=C)C(C)C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",180.115574764
HMDB,CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC(C)=O)CC65O)C4)CC3OC(C)=O)CC2OC(C)=O)OC(C)C1OC(C)=O,is_c23,['[*]C1=CC(=O)OC1'],"['[*]O', '[*]OC(C)=O', '[*]OC1CC(OC(C)=O)C(OC2CC(OC(C)=O)C(OC3CC(OC(C)=O)C(OC(C)=O)C(C)O3)C(C)O2)C(C)O1']",628.200880148
HMDB,C=C(CCC(C(=O)O)C1C(O)CC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3=CCC12C)C(C)C,is_c22,['[*]C(CCC(=C)C(C)C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",118.078799952
HMDB,CC12CCC3C(CCC4CCCCC43C)C1C=CC2C1COC(=O)C1,is_c23,['[*]C1COC(=O)C1'],[],
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]=O'],100.957703588
HMDB,CC(CCCC(O)(C(=O)O)C(O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,is_c27,['[*]C(C)CCCC(O)(C(=O)O)C(O)O'],[],
HMDB,CC(CCC(=O)N(C)CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)N(C)CC(=O)O'],['[*]O'],71.03766816
HMDB,CC(=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],747.089544166
HMDB,CC(CCC(O)C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],765.10010885
HMDB,CC(C(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)C(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],761.06880391
HMDB,CC(CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],761.068804102
HMDB,CC(C(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)C(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],759.053153846
HMDB,CC(C(=O)CCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],759.053154038
HMDB,CC(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,is_c22,['[*]C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],745.073889162
HMDB,CC(CCCC(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],['[*]=O'],-4.030754796
HMDB,CC(CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCCC(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]=O'],745.073889482
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]O'],57.022013476
HMDB,CC(CC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c23,['[*]C(C)CC(=O)O'],['[*]O'],0.000549696000007316
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]=O'],-2.01510492399996
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],[],
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CC(O)C4CCCCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CC(O)C4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4C(O)C(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CC(O)C2C3CCC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CC(O)C4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)C(O)CC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4C(O)C(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)CC4(O)CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CC(O)C4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4C(O)C(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4(O)CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(C(O)CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)C(O)CC(=O)O'],['[*]O'],15.99546438
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3(O)C(O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
LIPIDMAPS,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]=O'],-6.04639581199996
